Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Embarked_Q,Embarked_S,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior,Survived
3,1,0.49999999999999994,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,0
2,0,0.6249999999999999,1,1,0.5,0.2857142857142857,0,False,True,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.8691661538461539,0.0,1,False,True,False,True,False,False,0
1,1,0.49999999999999994,0,0,0.4264738461538462,0.0,1,False,False,False,True,False,False,0
3,0,0.3125,1,0,0.12083384615384615,0.14285714285714285,0,False,True,False,True,False,False,1
2,1,0.25,0,0,0.16153846153846155,0.0,1,False,True,True,False,False,False,0
2,1,0.9999999999999999,0,0,0.2,0.0,1,False,True,False,False,True,False,0
1,1,0.5416666666666666,0,0,0.42692307692307696,0.0,1,False,False,False,True,False,False,0
3,1,0.25,1,3,0.5288461538461539,0.5714285714285714,0,False,True,True,False,False,False,0
3,1,0.6874999999999999,2,0,0.12192307692307693,0.2857142857142857,0,False,True,False,False,True,False,0
3,1,0.6041666666666666,0,0,0.14615384615384616,0.0,1,False,True,False,True,False,False,0
2,1,0.5416666666666666,0,0,0.2,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
2,0,0.4791666666666667,0,0,0.16153846153846155,0.0,1,False,True,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
1,1,0.49999999999999994,0,0,0.8,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,1,0,0.11923076923076924,0.14285714285714285,0,True,False,False,True,False,False,0
1,1,0.4791666666666667,0,0,0.46923076923076923,0.0,1,False,True,False,True,False,False,1
2,1,0.9583333333333331,0,0,0.2,0.0,1,False,True,False,False,True,False,0
3,1,0.3333333333333333,1,0,0.12192307692307693,0.14285714285714285,0,False,True,False,True,False,False,1
3,1,0.5624999999999999,0,0,0.11961538461538462,0.0,1,False,True,False,True,False,False,0
2,1,0.3958333333333333,0,0,0.2,0.0,1,False,True,False,True,False,False,0
2,1,0.49999999999999994,0,0,0.2,0.0,1,False,True,False,True,False,False,1
3,1,0.3541666666666667,0,0,0.13326923076923078,0.0,1,False,True,False,True,False,False,0
3,0,0.5624999999999999,0,0,0.12083384615384615,0.0,1,False,True,False,True,False,False,0
3,1,0.5833333333333333,0,0,0.8691661538461539,0.0,1,False,True,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
1,0,0.4166666666666667,0,0,0.7616030769230769,0.0,1,False,False,False,True,False,False,1
3,1,0.9791666666666666,0,0,0.10852615384615386,0.0,1,False,True,False,False,True,False,0
2,0,0.6666666666666666,0,0,0.2,0.0,1,False,True,False,False,True,False,1
1,0,0.375,0,1,0.8461538461538463,0.14285714285714285,0,False,True,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.13403846153846155,0.0,1,False,False,False,True,False,False,0
3,1,0.5208333333333333,0,0,0.11961538461538462,0.0,1,False,True,False,True,False,False,0
3,1,0.6666666666666666,0,0,0.11532,0.0,1,False,True,False,False,True,False,0
3,0,0.1875,0,0,0.11121846153846154,0.0,1,False,False,True,False,False,False,1
3,0,0.22916666666666669,0,0,0.12352615384615384,0.0,1,True,False,True,False,False,False,1
3,1,0.375,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
1,0,0.5416666666666666,0,0,0.47692307692307695,0.0,1,False,False,False,True,False,False,1
1,0,0.9166666666666666,1,0,0.6092307692307692,0.14285714285714285,0,False,False,False,False,True,False,1
3,1,0.2916666666666667,0,0,0.11923076923076924,0.0,1,False,True,True,False,False,False,0
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
3,1,0.8541666666666666,0,0,0.10730769230769231,0.0,1,False,True,False,False,True,False,0
3,0,0.49999999999999994,1,0,0.37153846153846154,0.14285714285714285,0,True,False,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,False,False,True,False,False,0
3,1,0.4583333333333333,0,0,0.8691661538461539,0.0,1,False,True,False,True,False,False,1
3,1,0.2916666666666667,0,0,0.12769230769230772,0.0,1,False,True,True,False,False,False,0
1,1,0.5624999999999999,0,0,0.7768584615384616,0.0,1,False,True,False,True,False,False,0
3,1,0.5833333333333333,0,0,0.12192307692307693,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
3,1,0.3333333333333333,0,0,0.14192307692307693,0.0,1,False,True,False,True,False,False,0
2,0,0.04166666666666667,0,1,0.5076923076923077,0.14285714285714285,0,False,True,False,False,False,False,1
3,0,0.10416666666666667,2,2,0.5288461538461539,0.5714285714285714,0,False,True,False,False,False,False,0
3,1,0.3958333333333333,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
3,1,0.04166666666666667,0,1,0.19192307692307692,0.14285714285714285,0,False,True,False,False,False,False,1
3,0,0.7708333333333333,0,5,0.6105769230769231,0.7142857142857142,0,False,True,False,False,True,False,0
3,1,0.49999999999999994,0,0,0.1301276923076923,0.0,1,True,False,False,True,False,False,0
2,0,0.2916666666666667,0,1,0.35384615384615387,0.14285714285714285,0,False,True,True,False,False,False,1
3,0,0.4166666666666667,0,0,0.13615384615384615,0.0,1,False,True,False,True,False,False,0
3,1,0.4166666666666667,0,0,0.10846153846153847,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.11903846153846154,0.0,1,True,False,False,True,False,False,0
2,0,0.7499999999999999,0,0,0.2,0.0,1,False,True,False,False,True,False,1
3,1,0.5833333333333333,0,0,0.8691661538461539,0.0,1,False,True,False,True,False,False,1
3,1,0.4583333333333333,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
3,0,0.8541666666666666,0,0,0.11923076923076924,0.0,1,False,True,False,False,True,False,0
3,0,0.375,0,0,0.11923076923076924,0.0,1,False,True,False,True,False,False,1
3,0,0.2916666666666667,0,0,0.10384615384615385,0.0,1,True,False,True,False,False,False,0
3,1,0.7291666666666666,0,0,0.12192307692307693,0.0,1,False,True,False,False,True,False,1
3,1,0.0,4,2,0.48115384615384615,0.8571428571428572,0,False,True,False,False,False,False,0
2,1,0.5416666666666666,0,0,0.2,0.0,1,False,True,False,True,False,False,0
3,0,0.49999999999999994,0,0,0.11903846153846154,0.0,1,True,False,False,True,False,False,1
3,1,0.4583333333333333,1,0,0.2223723076923077,0.14285714285714285,0,False,False,False,True,False,False,0
3,0,0.49999999999999994,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,1,0,0.23846153846153847,0.14285714285714285,0,True,False,False,True,False,False,0
3,1,0.6458333333333333,0,0,0.12147384615384617,0.0,1,False,False,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
1,0,0.375,0,2,0.7615384615384616,0.2857142857142857,0,False,False,False,True,False,False,1
3,0,0.10416666666666667,3,2,0.42923076923076925,0.7142857142857142,0,False,True,False,False,False,False,0
1,1,0.49999999999999994,0,0,0.7246153846153847,0.0,1,False,True,False,True,False,False,0
3,1,0.5416666666666666,0,0,0.14615384615384616,0.0,1,False,True,False,True,False,False,1
2,1,0.3125,1,1,0.5653846153846154,0.2857142857142857,0,False,True,False,True,False,False,0
3,1,0.3958333333333333,0,0,0.14192307692307693,0.0,1,False,True,False,True,False,False,0
2,0,0.8541666666666666,1,1,0.40384615384615385,0.2857142857142857,0,False,True,False,False,True,False,1
2,0,0.49999999999999994,1,0,0.36923076923076925,0.14285714285714285,0,False,False,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,0
3,0,0.4166666666666667,0,3,0.29628153846153843,0.42857142857142855,0,False,False,False,True,False,False,1
1,0,0.2708333333333333,1,0,0.8769230769230769,0.14285714285714285,0,False,True,True,False,False,False,1
2,1,0.3958333333333333,0,0,0.16153846153846155,0.0,1,False,True,False,True,False,False,0
2,0,0.8541666666666666,0,0,0.2076923076923077,0.0,1,False,True,False,False,True,False,1
3,0,0.6874999999999999,0,0,0.14750000000000002,0.0,1,False,True,False,False,True,False,0
2,1,0.5833333333333333,0,0,0.16153846153846155,0.0,1,False,True,False,True,False,False,0
1,1,0.6458333333333333,0,0,0.4084615384615385,0.0,1,False,False,False,True,False,False,1
3,1,0.20833333333333331,4,1,0.6105769230769231,0.7142857142857142,0,False,True,True,False,False,False,0
2,1,0.7916666666666666,1,0,0.4153846153846154,0.14285714285714285,0,False,True,False,False,True,False,0
3,0,0.4583333333333333,1,0,0.24769230769230774,0.14285714285714285,0,False,True,False,True,False,False,0
1,1,0.49999999999999994,0,0,0.7692307692307693,0.0,1,False,True,False,True,False,False,0
3,1,0.2916666666666667,0,0,0.12384615384615387,0.0,1,False,True,True,False,False,False,1
3,0,0.49999999999999994,0,2,0.23455076923076923,0.2857142857142857,0,False,False,False,True,False,False,0
3,1,0.14583333333333331,0,0,0.2890384615384616,0.0,1,False,False,False,False,False,False,0
3,1,0.7708333333333333,0,0,0.10961538461538461,0.0,1,False,True,False,False,True,False,0
3,1,0.4583333333333333,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
3,1,0.4166666666666667,1,0,0.24769230769230774,0.14285714285714285,0,False,True,False,True,False,False,0
2,0,0.08333333333333333,0,2,0.40384615384615385,0.2857142857142857,0,False,True,False,False,False,False,1
2,1,0.3125,0,0,0.2,0.0,1,False,True,False,True,False,False,0
2,1,0.43749999999999994,1,2,0.63968,0.42857142857142855,0,False,False,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
2,0,0.2916666666666667,0,2,0.2,0.2857142857142857,0,False,True,True,False,False,False,1
3,1,0.8541666666666666,0,0,0.12384615384615387,0.0,1,False,True,False,False,True,False,1
3,1,0.6249999999999999,1,1,0.22153846153846155,0.2857142857142857,0,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.14615384615384616,0.0,1,False,True,False,True,False,False,0
1,1,0.8645833333333333,0,0,0.43846153846153846,0.0,1,False,True,False,False,True,False,0
2,0,0.5937499999999999,0,0,0.2,0.0,1,False,True,False,True,False,False,1
3,0,0.22916666666666669,0,0,0.11115384615384616,0.0,1,False,False,True,False,False,False,1
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
2,1,0.6249999999999999,1,0,0.4,0.14285714285714285,0,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.14615384615384616,0.0,1,False,True,False,True,False,False,0
2,1,0.49999999999999994,0,0,0.0,0.0,1,False,True,False,True,False,False,0
2,0,0.5208333333333333,1,0,0.4,0.14285714285714285,0,False,True,False,True,False,False,1
3,1,0.16666666666666669,1,0,0.17294923076923077,0.14285714285714285,0,False,False,False,False,False,False,1
3,1,0.5833333333333333,0,0,0.12865384615384617,0.0,1,False,True,False,True,False,False,0
2,0,0.49999999999999994,1,0,0.4,0.14285714285714285,0,False,True,False,True,False,False,1
3,1,0.43749999999999994,0,0,0.10846153846153847,0.0,1,False,True,False,True,False,False,0
1,1,0.8541666666666666,0,0,0.5461538461538462,0.0,1,False,True,False,False,True,False,0
2,1,0.6249999999999999,0,0,0.2,0.0,1,False,True,False,True,False,False,0
3,1,0.375,0,0,0.10961538461538461,0.0,1,False,True,False,True,False,False,0
1,0,0.3125,0,0,0.46153846153846156,0.0,1,False,True,False,True,False,False,1
3,1,0.4583333333333333,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,1,1,0.23455076923076923,0.2857142857142857,0,False,False,False,True,False,False,1
1,1,0.5833333333333333,0,0,0.46923076923076923,0.0,1,False,False,False,True,False,False,1
2,1,0.5208333333333333,0,0,0.16153846153846155,0.0,1,False,True,False,True,False,False,0
3,1,0.5416666666666666,1,0,0.24769230769230774,0.14285714285714285,0,False,True,False,True,False,False,0
2,1,0.3958333333333333,0,0,0.2,0.0,1,False,True,False,True,False,False,0
1,1,0.6041666666666666,0,0,0.07692307692307693,0.0,1,False,True,False,True,False,False,0
3,1,0.9583333333333331,0,0,0.12384615384615387,0.0,1,False,True,False,False,True,False,0
3,0,0.375,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,1
3,1,0.0,3,2,0.42923076923076925,0.7142857142857142,0,False,True,False,False,False,False,0
3,1,0.49999999999999994,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
3,1,0.3541666666666667,0,0,0.24769230769230774,0.0,1,False,True,False,True,False,False,0
3,1,0.5208333333333333,0,0,0.14615384615384616,0.0,1,False,True,False,True,False,False,1
1,1,0.4791666666666667,1,0,0.816923076923077,0.14285714285714285,0,False,True,False,True,False,False,1
2,1,0.5937499999999999,1,0,0.4626276923076923,0.14285714285714285,0,False,False,False,True,False,False,0
2,1,0.49999999999999994,0,0,0.2132692307692308,0.0,1,False,False,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.11115384615384616,0.0,1,False,False,False,True,False,False,0
1,1,0.6874999999999999,1,1,0.8085261538461539,0.2857142857142857,0,False,True,False,False,True,False,1
2,0,0.7499999999999999,0,0,0.24230769230769234,0.0,1,False,True,False,False,True,False,1
3,0,0.6041666666666666,3,0,0.24384615384615385,0.42857142857142855,0,False,True,False,True,False,False,1
3,1,0.4583333333333333,0,0,0.12134615384615385,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,1,0,0.30718,0.14285714285714285,0,False,True,False,True,False,False,0
3,1,0.9791666666666666,0,0,0.12384615384615387,0.0,1,False,True,False,False,True,False,0
3,0,0.49999999999999994,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,1
2,1,0.43749999999999994,0,0,0.2,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.11153846153846154,0.0,1,False,True,False,True,False,False,0
3,1,0.3125,0,0,0.11769230769230771,0.0,1,False,True,False,True,False,False,0
3,1,0.43749999999999994,0,0,0.10846153846153847,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,0
3,0,0.5624999999999999,1,0,0.27692307692307694,0.14285714285714285,0,False,True,False,True,False,False,0
3,0,0.4166666666666667,1,0,0.24384615384615385,0.14285714285714285,0,False,True,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.3465384615384615,0.0,1,False,True,False,True,False,False,0
3,0,0.5416666666666666,0,0,0.13326923076923078,0.0,1,False,True,False,True,False,False,0
3,1,0.375,0,0,0.11115384615384616,0.0,1,False,False,False,True,False,False,1
3,1,0.3541666666666667,0,0,0.12083384615384615,0.0,1,False,True,False,True,False,False,0
3,0,0.12499999999999999,0,2,0.37153846153846154,0.2857142857142857,0,False,True,False,False,False,False,0
3,1,0.2708333333333333,1,1,0.11121846153846154,0.2857142857142857,0,False,False,True,False,False,False,0
3,1,0.3541666666666667,0,0,0.11961538461538462,0.0,1,False,True,False,True,False,False,0
3,1,0.8333333333333333,0,0,0.12192307692307693,0.0,1,False,True,False,False,True,False,1
3,1,0.2916666666666667,1,1,0.31096153846153846,0.2857142857142857,0,False,True,True,False,False,False,0
2,1,0.5208333333333333,1,0,0.3230769230769231,0.14285714285714285,0,False,True,False,True,False,False,0
1,0,0.25,0,1,0.8919876923076924,0.14285714285714285,0,False,False,True,False,False,False,1
1,1,0.8958333333333333,0,0,0.5923076923076923,0.0,1,False,True,False,False,True,False,0
2,0,0.4791666666666667,1,0,0.3230769230769231,0.14285714285714285,0,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.8691661538461539,0.0,1,False,True,False,True,False,False,1
2,1,0.49999999999999994,0,0,0.0,0.0,1,False,True,False,True,False,False,0
3,1,0.3541666666666667,0,0,0.12000000000000001,0.0,1,False,True,False,True,False,False,0
3,0,0.375,0,0,0.16179538461538462,0.0,1,False,True,False,True,False,False,0
3,0,0.0,1,1,0.2569230769230769,0.2857142857142857,0,False,True,False,False,False,False,1
3,1,0.3541666666666667,0,0,0.11993538461538462,0.0,1,False,True,False,True,False,False,1
3,1,0.3125,0,0,0.15647384615384616,0.0,1,False,True,False,True,False,False,0
1,1,0.49999999999999994,0,0,0.47692307692307695,0.0,1,False,True,False,True,False,False,0
3,1,0.6041666666666666,0,0,0.12147384615384617,0.0,1,False,False,False,True,False,False,0
3,0,0.4791666666666667,0,0,0.12192307692307693,0.0,1,False,True,False,True,False,False,1
1,1,0.9791666666666666,0,0,0.4084615384615385,0.0,1,False,True,False,False,True,False,1
3,0,0.25,5,2,0.7215384615384616,1.0,0,False,True,True,False,False,False,0
3,1,0.4166666666666667,0,0,0.11993538461538462,0.0,1,False,True,False,True,False,False,0
3,0,0.49999999999999994,1,0,0.22243538461538462,0.14285714285714285,0,False,False,False,True,False,False,0
3,1,0.43749999999999994,1,0,0.11961538461538462,0.14285714285714285,0,False,True,False,True,False,False,0
3,1,0.6249999999999999,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
1,1,0.4583333333333333,0,0,0.46153846153846156,0.0,1,False,False,False,True,False,False,1
3,1,0.8958333333333333,0,0,0.13846153846153847,0.0,1,False,True,False,False,True,False,0
1,1,0.49999999999999994,0,0,0.3988461538461539,0.0,1,False,True,False,True,False,False,0
3,1,0.49999999999999994,1,0,0.24384615384615385,0.14285714285714285,0,False,True,False,True,False,False,0
3,1,0.49999999999999994,0,0,0.11115384615384616,0.0,1,False,False,False,True,False,False,0
1,1,0.9166666666666666,1,0,0.8,0.14285714285714285,0,False,True,False,False,True,False,1
3,1,0.25,2,0,0.27692307692307694,0.2857142857142857,0,False,True,True,False,False,False,0
2,0,0.3541666666666667,0,0,0.16153846153846155,0.0,1,False,True,False,True,False,False,1
3,1,0.49999999999999994,1,0,0.23846153846153847,0.14285714285714285,0,True,False,False,True,False,False,0
2,1,0.2916666666666667,0,0,0.17692307692307693,0.0,1,False,True,True,False,False,False,0
1,1,0.6666666666666666,0,0,0.4059615384615385,0.0,1,False,True,False,False,True,False,1
2,1,0.49999999999999994,0,0,0.2,0.0,1,False,True,False,True,False,False,0
2,1,0.9166666666666666,0,0,0.2,0.0,1,False,True,False,False,True,False,0
2,1,0.4791666666666667,0,0,0.2,0.0,1,False,True,False,True,False,False,0
1,0,0.8333333333333333,0,1,0.8919876923076924,0.14285714285714285,0,False,False,False,False,True,False,1
2,0,0.8333333333333333,1,0,0.4,0.14285714285714285,0,False,True,False,False,True,False,0
3,1,0.10416666666666667,5,2,0.7215384615384616,1.0,0,False,True,False,False,False,False,0
3,1,0.4583333333333333,0,0,0.11961538461538462,0.0,1,False,True,False,True,False,False,0
1,1,0.8541666666666666,0,0,0.4084615384615385,0.0,1,False,True,False,False,True,False,1
3,1,0.3125,0,0,0.0,0.0,1,False,True,False,True,False,False,0
2,0,0.6666666666666666,1,0,0.4,0.14285714285714285,0,False,True,False,False,True,False,1
3,1,0.6041666666666666,1,1,0.31576923076923075,0.2857142857142857,0,False,True,False,True,False,False,0
2,0,0.375,1,2,0.63968,0.42857142857142855,0,False,False,False,True,False,False,1
3,1,0.49999999999999994,2,0,0.3576923076923077,0.2857142857142857,0,True,False,False,True,False,False,1
3,0,0.49999999999999994,3,1,0.3917953846153846,0.5714285714285714,0,False,True,False,True,False,False,0
2,1,0.6458333333333333,0,0,0.16153846153846155,0.0,1,False,True,False,True,False,False,0
3,0,0.49999999999999994,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,1
2,1,0.6041666666666666,0,0,0.18884615384615386,0.0,1,False,True,False,True,False,False,0
1,1,0.8749999999999999,1,0,0.9411538461538461,0.14285714285714285,0,False,True,False,False,True,False,0
2,1,0.4583333333333333,0,0,0.16153846153846155,0.0,1,False,True,False,True,False,False,0
2,1,0.5624999999999999,0,0,0.2,0.0,1,False,True,False,True,False,False,1
2,1,0.2916666666666667,0,0,0.2,0.0,1,False,True,True,False,False,False,0
1,1,0.49999999999999994,0,0,0.4264738461538462,0.0,1,False,False,False,True,False,False,0
3,0,0.7499999999999999,1,0,0.14576923076923076,0.14285714285714285,0,False,True,False,False,True,False,0
3,0,0.3333333333333333,0,0,0.13326923076923078,0.0,1,False,True,False,True,False,False,0
3,1,0.375,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
1,1,0.5208333333333333,0,0,0.46153846153846156,0.0,1,False,True,False,True,False,False,0
2,0,0.49999999999999994,0,0,0.19461538461538463,0.0,1,False,True,False,True,False,False,1
1,1,0.3958333333333333,0,1,0.9747430769230769,0.14285714285714285,0,False,False,False,True,False,False,1
1,0,0.8333333333333333,0,0,0.4264738461538462,0.0,1,False,False,False,False,True,False,1
2,1,0.7291666666666666,0,0,0.2,0.0,1,False,True,False,False,True,False,0
3,0,0.21875,1,0,0.2223723076923077,0.14285714285714285,0,False,False,True,False,False,False,0
2,0,0.7499999999999999,1,1,0.6000000000000001,0.2857142857142857,0,False,True,False,False,True,False,1
3,1,0.375,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
3,1,0.14583333333333331,5,2,0.7215384615384616,1.0,0,False,True,False,False,False,False,0
1,1,0.7916666666666666,1,0,0.8085261538461539,0.14285714285714285,0,False,True,False,False,True,False,1
3,1,0.5208333333333333,0,0,0.1458969230769231,0.0,1,False,True,False,True,False,False,0
3,1,0.4166666666666667,0,0,0.1098723076923077,0.0,1,False,True,False,True,False,False,1
1,1,0.7499999999999999,0,0,0.4264738461538462,0.0,1,False,False,False,False,True,False,0
3,1,0.3333333333333333,1,1,0.24218,0.2857142857142857,0,False,False,False,True,False,False,1
2,0,0.5208333333333333,1,0,0.4,0.14285714285714285,0,False,True,False,True,False,False,1
3,0,0.49999999999999994,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,1
3,0,0.49999999999999994,1,0,0.24769230769230774,0.14285714285714285,0,False,True,False,True,False,False,1
3,0,0.5416666666666666,0,0,0.19192307692307692,0.0,1,False,True,False,True,False,False,1
2,0,0.5624999999999999,1,1,0.40384615384615385,0.2857142857142857,0,False,True,False,True,False,False,1
3,1,0.49999999999999994,0,0,0.12384615384615387,0.0,1,False,True,False,True,False,False,0
2,1,0.6249999999999999,0,0,0.2,0.0,1,False,True,False,True,False,False,0
3,0,0.49999999999999994,0,0,0.12121846153846154,0.0,1,True,False,False,True,False,False,1
2,1,0.8958333333333333,0,0,0.23076923076923078,0.0,1,False,True,False,False,True,False,0
3,1,0.49999999999999994,0,0,0.12147384615384617,0.0,1,False,True,False,True,False,False,0
3,0,0.7291666666666666,1,5,0.48115384615384615,0.8571428571428572,0,False,True,False,False,True,False,0
2,1,0.25,0,0,0.4,0.0,1,False,True,True,False,False,False,0
3,1,0.25,4,1,0.6105769230769231,0.7142857142857142,0,False,True,True,False,False,False,0
3,0,0.43749999999999994,1,0,0.12192307692307693,0.14285714285714285,0,False,True,False,True,False,False,0
2,1,0.6458333333333333,0,0,0.4,0.0,1,False,True,False,True,False,False,0
1,1,0.9791666666666666,0,1,0.9442953846153846,0.14285714285714285,0,False,False,False,False,True,False,0
3,1,0.5208333333333333,0,0,0.12115384615384617,0.0,1,False,True,False,True,False,False,0
3,1,0.6666666666666666,1,0,0.23923076923076925,0.14285714285714285,0,False,True,False,False,True,False,0
3,1,0.375,0,0,0.11570461538461539,0.0,1,False,True,False,True,False,False,0
2,1,0.5208333333333333,1,0,0.4264738461538462,0.14285714285714285,0,False,False,False,True,False,False,0
3,1,0.49999999999999994,1,2,0.3607692307692308,0.42857142857142855,0,False,True,False,True,False,False,0
1,1,0.6874999999999999,1,0,0.816923076923077,0.14285714285714285,0,False,True,False,False,True,False,0
2,0,0.9583333333333331,0,1,0.4,0.14285714285714285,0,False,True,False,False,True,False,1
3,0,0.10416666666666667,1,1,0.23455076923076923,0.2857142857142857,0,False,False,False,False,False,False,0
1,1,0.9999999999999999,0,0,0.46923076923076923,0.0,1,False,True,False,False,True,False,1
3,1,0.7499999999999999,1,4,0.42923076923076925,0.7142857142857142,0,False,True,False,False,True,False,0
3,0,0.5624999999999999,1,1,0.31576923076923075,0.2857142857142857,0,False,True,False,True,False,False,1
3,0,0.49999999999999994,0,0,0.11923076923076924,0.0,1,True,False,False,True,False,False,1
3,0,0.375,0,0,0.11153846153846154,0.0,1,False,True,False,True,False,False,1
3,1,0.3541666666666667,0,0,0.12192307692307693,0.0,1,False,True,False,True,False,False,0
3,1,0.375,0,0,0.11121846153846154,0.0,1,False,False,False,True,False,False,0
2,0,0.0,1,1,0.35384615384615387,0.2857142857142857,0,False,True,False,False,False,False,1
